slug,name,github-url
waydroid,Waydroid,https://github.com/waydroid
opennbs,OpenNBS,https://github.com/OpenNBS
civichackers,Civic Hacker Network,https://github.com/Civic-Hacker-Network
worldiaday,World IA Day,https://github.com/worldiaday
vsformat,vscode format extension,https://github.com/foxundermoon/vs-shell-format
alchemy_cms,AlchemyCMS,https://github.com/AlchemyCMS/alchemy_cms
rough,Rough,https://github.com/rough-stuff
novavideoplayer,Nova Video Player,https://github.com/nova-video-player
rust-lang-ru,Russian Rust community,https://github.com/rust-lang-ru
rottingresearch,Rotting Research,https://github.com/rottingresearch
libredirect,Libredirect,https://github.com/libredirect/libredirect
lss-manager,LSS-Manager,https://github.com/LSS-Manager
msys2,MSYS2,https://github.com/msys2/
robotech-urjc,Robotech URJC,https://github.com/RoboTech-URJC
warden,Warden,https://github.com/davidalger/warden
losslesscut,LosslessCut,https://github.com/mifi/lossless-cut
bastion,Bastion Project,https://github.com/bastion-rs
bokeh,Bokeh,https://github.com/bokeh/bokeh
fslab,FsLab,https://github.com/fslaborg
fullstackhero,fullstackhero,https://github.com/fullstackhero
warriorjs,WarriorJS,https://github.com/olistic/warriorjs
codehike,Code Hike,https://github.com/code-hike
macports,MacPorts,https://github.com/macports
skia4delphi,Skia4Delphi,https://github.com/skia4delphi/skia4delphi
slimphp,Slim Framework,https://github.com/slimphp/Slim
css-doodle,css-doodle,https://github.com/css-doodle/css-doodle
bloc,Bloc,https://github.com/bloc
ecosystems,Ecosyste.ms,https://github.com/ecosyste-ms
doks,Doks,https://github.com/gethyas/doks
commonknowledge,Common Knowledge,https://github.com/commonknowledge
planetarysocial,Planetary,https://github.com/planetary-social
gdm-settings,GDM Settings,https://github.com/gdm-settings
sapphiredev,Sapphire,https://github.com/sapphiredev
immers-space,Immers Space Platform Cooperative,https://github.com/immers-space
tenacity,Tenacity,https://github.com/tenacityteam
sagernet,SagerNet,https://github.com/SagerNet
stalwart,Stalwart Labs,https://github.com/stalwartlabs/mail-server
pyenv,Pyenv project team,https://github.com/pyenv
cloudbox,Cloudbox,https://github.com/Cloudbox
open-learning-commons,Open Learning Commons,https://github.com/open-learning-commons
kensal-green-mutual-aid,Kensal Green Mutual Aid,https://github.com/ElaineHo
einfach-gaming,Einfach Gaming,https://github.com/einfach-gaming
komapper,Komapper,https://github.com/komapper/komapper
python-trio,The Trio Collective,https://github.com/python-trio
tinygo,TinyGo,https://github.com/tinygo-org/tinygo
cboard,Cboard - Assistive Communication Board,https://github.com/cboard-org/cboard
riffcc,Riff.CC,https://github.com/riffcc
simplexlsx,SimpleXLSX,https://github.com/shuchkin
psionica,Psionica,https://github.com/psionica
pelias,Pelias,https://github.com/pelias
galacean,Galacean,https://github.com/oasis-engine
chatwoot,Chatwoot,https://github.com/chatwoot
gpujs,gpu.js,https://github.com/gpujs/gpu.js
thorium-sim,Thorium,https://github.com/thorium-sim
dbatools,dbatools,https://github.com/sqlcollaborative/dbatools
hardkoded-projects,hardkoded,https://github.com/kblok
kuma-ui,Kuma UI,https://github.com/kuma-ui
gdal,GDAL,https://github.com/OSGeo/gdal
visual-regression-tracker,Visual Regression Tracker,https://github.com/Visual-Regression-Tracker
falcon,Falcon,https://github.com/falconry/falcon
modulestf,modules.tf,https://github.com/antonbabenko/modules.tf-lambda
overte,Overte e.V.,https://github.com/overte-org/
code-with-aloha,Code With Aloha,https://github.com/codewithaloha
vllm,vLLM,https://github.com/vllm-project/vllm
duostories,Duostories,https://github.com/rgerum/unofficial-duolingo-stories
pymc,PyMC,https://github.com/pymc-devs/pymc3
infection,Infection PHP,https://github.com/infection
grain,Grain,https://github.com/grain-lang
lark,Lark,https://github.com/erezsh
beercss,Beer CSS,https://github.com/beercss/beercss
cassowary,Cassowary,https://github.com/casualsnek
feedback-prime,Feedback-Prime,https://github.com/itsnitish22/Feedback-Prime
cadcad1,cadCAD,https://github.com/BlockScience/cadCAD
pitchblackrecovery,PitchBlack Recovery Project,https://github.com/PitchBlackRecoveryProject
denosaurs,Denosaurs,https://github.com/denosaurs
goatech,Gathering for Open Agricultural Technology,https://github.com/goatech
master-co,Master,https://github.com/master-co
onearmy,One Army Community Platform,https://github.com/onearmy
transdb,Trans*DB,https://github.com/TransDB-de
prismarinejs,PrismarineJS,https://github.com/PrismarineJS
casljs,CASL,https://github.com/stalniy/casl
stylus,stylus,https://github.com/stylus/stylus
modern-js-dp,Modern JS,https://github.com/tooling
golang-guadalajara,Golang Guadalajara,https://github.com/GolangGDL
leafletjs,Leaflet,https://github.com/Leaflet/Leaflet
mwmbl,Mwmbl - a non-profit search engine,https://github.com/mwmbl
validatorjs,validator.js,https://github.com/chriso/validator.js
typia,typia,https://github.com/samchon/typia
scipy,SciPy,https://github.com/scipy
aiogram,aiogram,https://github.com/aiogram
retrospring,Retrospring,https://github.com/Retrospring
doma,Doma,https://github.com/domaframework/
allthingslinux,All Things Linux,https://github.com/allthingslinux
accounts-js,accounts-js,https://github.com/accounts-js/accounts
userfrosting,UserFrosting,https://github.com/uerfrosting
lesspass,LessPass,https://github.com/lesspass/lesspass
almalinux-os-foundation,AlmaLinux OS foundation,https://github.com/almalinux
htop,htop,https://github.com/htop-dev/htop
redwoodjs,RedwoodJS,https://github.com/redwoodjs
infyomlabs,InfyOm Laravel Generator,https://github.com/InfyOmLabs
jreleaser,JReleaser,https://github.com/jreleaser
comunica-association,Comunica Association,https://github.com/comunica
ohn,Open Hospitality Network,https://github.com/OpenHospitalityNetwork
namelessmc,NamelessMC,https://github.com/NamelessMC
pionir,Pionir Free School,https://github.com/pioniredu
bot-whatsapp,Bot Whatsapp,https://github.com/leifermendez/bot-whatsapp
bruijnlogistics,Bruijn Logistics,https://github.com/Bruijn-Logistics
webpd,WebPd,https://github.com/sebpiq/WebPd
the-gita-initiative,The Gita Initiative,https://github.com/gita
redeclipse,Red Eclipse,https://github.com/redeclipse
jotai,Jotai,https://github.com/pmndrs/jotai
caddy-security,AuthCrunch aka Caddy Security,https://github.com/greenpau/caddy-security
single-spa,single-spa,https://github.com/CanopyTax/single-spa
ozw,OpenZWave,https://github.com/OpenZWave
tech-interview-handbook,Tech Interview Handbook,https://github.com/yangshun/tech-interview-handbook
commanded,Commanded,https://github.com/commanded
swag,swag,https://github.com/swaggo/swag
projectsend,ProjectSend,https://github.com/projectsend/projectsend
npkill,npkill,https://github.com/voidcosmos/npkill
probe-rs,probe-rs,https://github.com/probe-rs
scikit-learn,scikit-learn,https://github.com/scikit-learn
resxresourcemanager,ResXResourceManager,https://github.com/tom-englert/ResXResourceManager
svgbob,Svgbob,https://github.com/ivanceras
tom-select,Tom Select,https://github.com/orchidjs/tom-select
stdlib,stdlib,https://github.com/stdlib-js/stdlib
react-denver,React Denver,https://github.com/reactdenver
oatpp,Oat++,https://github.com/oatpp
database_consistency,Database Consistency,https://github.com/djezzzl/database_consistency
usenetbig8,Usenet Big-8 Management Board,https://github.com/usenetbig8
puzrin,Vitaly Puzrin,https://github.com/puzrin
pywebview,pywebview,https://github.com/r0x0r/pywebview
ark-server-tools,Ark Server Tools,https://github.com/arkmanager
gitlink,GitLink,https://github.com/ben-gibson
arrow,Arrow,https://github.com/crsmithdev/arrow
linearmouse,LinearMouse,https://github.com/linearmouse/linearmouse
fast-check,fast-check,https://github.com/dubzzz/fast-check
jsdelivr,jsDelivr,https://github.com/jsdelivr
hrea,hREA,https://github.com/h-REA/hrea
katex,KaTeX,https://github.com/KaTeX
boot-clj,boot-clj,https://github.com/boot-clj
polymc,PolyMC,https://github.com/PolyMC
bliss-os,BlissOS,https://github.com/BlissRoms-x86
ossia,ossia,https://github.com/OSSIA
sshnet,SSH.NET,https://github.com/sshnet
serverless-nextjs-plugin,serverless-next.js,https://github.com/erverless-nextjs/serverless-nextjs
dahliaos,dahliaOS,https://github.com/dahliaOS
docksal,Docksal,https://github.com/docksal
site-prism,SitePrism,https://github.com/site-prism
planby,Planby,https://github.com/karolkozer/planby
discord4j,Discord4J,https://github.com/Discord4J
lamdu,Lamdu,https://github.com/lamdu
jsketcher-ad3d,JSketcher-AD3d,https://github.com/xibyte/jsketcher
php-soap,PHP SOAP,https://github.com/php-soap
writefreely,WriteFreely,https://github.com/writefreely/writefreely
passkit-generator,passkit-generator,https://github.com/alexandercerutti/passkit-generator
mint,mint,https://github.com/mint-lang
intelowl-project,IntelOwl Project,https://github.com/intelowlproject/IntelOwl
typeddjangoorg,TypedDjango,https://github.com/typeddjango
techworkersber,Berlin Tech Workers Coalition,https://github.com/techworkersco
vuepress,vuepress,https://github.com/vuejs/vuepress
kairos-research-lab,Kairos Research Lab,https://github.com/KairosResearchLab/Kairos
essentialsx,EssentialsX,https://github.com/EssentialsX
devstaff,DevStaff,https://github.com/devstaff-crete/DevStaff-Heraklion
tera-arise,TERA Arise,https://github.com/tera-arise
multitheftauto,Multi Theft Auto,https://github.com/multitheftauto
humanitarian-ai,Humanitarian AI,https://github.com/humanitarian-ai
cgru,cybergrunge.net,https://github.com/cybergrunge-ops
unts,UnTS,https://github.com/un-ts
jrsonnet,Jrsonnet,https://github.com/CertainLach
sympy,SymPy,https://github.com/sympy/sympy
community,Open Collective Community,https://github.com/opencollective/community
tum-dev,TUM-Dev (Campus App / tum.sexy),https://github.com/TUM-Dev
skriptlang,SkriptLang,https://github.com/SkriptLang
bumbag,Bumbag,https://github.com/jxom/bumbag
hanami,Hanami,https://github.com/hanami
csstools,CSS Tools,https://github.com/csstools
awesome-ttrss,Awesome-TTRSS,https://github.com/HenryQW/Awesome-TTRSS
badaso,Badaso,https://github.com/uasoft-indonesia/badaso
rubyconfig,Ruby Config,https://github.com/rubyconfig
php-standard-library,PHP Standard Library,https://github.com/azjezz/psl
kaplay,KAPLAY,https://github.com/kaplayjs
seckc,SecKC,https://github.com/SecKC
world-class,World Class,https://github.com/world-class
vadimdemedes,Vadim Demedes,https://github.com/vadimdemedes
activeadmin,activeadmin,https://github.com/activeadmin/activeadmin
freshos,FreshOS,https://github.com/freshos
kaffy,Kaffy,https://github.com/aesmail/kaffy
esmarconf,ESMARConf,https://github.com/eshackathon
vue-a11y,Vue A11y,https://github.com/vue-a11y
tako,Tako,https://github.com/tako-discord
openapi-ts,OpenAPI TypeScript,https://github.com/openapi-ts/openapi-typescript
gdevelop-community,GDevelop Community,https://github.com/4ian/GDevelop
public-transport-oss,open source public transport software,https://github.com/public-transport
scikit-image,scikit-image,https://github.com/scikit-image/scikit-image
pygad,PyGAD,https://github.com/ahmedfgad/GeneticAlgorithmPython
micro-elements,micro-elements,https://github.com/micro-elements
platypus,platypus,https://github.com/WangYihang/Platypus
flow-launcher,Flow Launcher,https://github.com/flow-launcher/flow.launcher
manyfold,Manyfold,https://github.com/manyfold3d/manyfold
redom,redom,https://github.com/redom
prism,Prism,https://github.com/prism-rb/prism
markdown-it,markdown-it,https://github.com/markdown-it
hyper-hyper-space,Hyper Hyper Space,https://github.com/hyperhyperspace
vuepic1,Vuepic,https://github.com/Vuepic
cheton,cheton,https://github.com/cheton
emacs-jupyter,Emacs-Jupyter,https://github.com/emacs-jupyter
greenshot,Greenshot,https://github.com/greenshot/greenshot
100devs,100Devs,https://github.com/100devs
reactfigma,react-figma,https://github.com/react-figma
ngneat,ngneat,https://github.com/ngneat
hotio_collective,hotio,https://github.com/hotio
codecrumbs,codecrumbs,https://github.com/Bogdan-Lyashenko/codecrumbs
opensid,OpenSID,https://github.com/OpenSID/OpenSID
alire,Alire,https://github.com/alire-project
code-surfer,Code Surfer,https://github.com/pomber/code-surfer
climatemind,Climate Mind,https://github.com/ClimateMind
detekt,Detekt,https://github.com/detekt
miso,miso,https://github.com/dmjio/miso
zxing-js,ZXing for JS,https://github.com/zxing-js
networkx,NetworkX,https://github.com/networkx
romm,RomM,https://github.com/rommapp/
node-datachannel,node-datachannel,https://github.com/murat-dogan/node-datachannel
octolinker,OctoLinker,https://github.com/octolinker
buka,Buka,https://github.com/oguzhaninan/Buka
pixieditor,PixiEditor,https://github.com/PixiEditor/PixiEditor
orlandos,Orlandos OpenSource,https://github.com/joannis
hyper-term,Hyper,https://github.com/vercel/hyper
wobbly,Wobbly,https://github.com/Wobbly-App
assimp,Assimp,https://github.com/assimp/assimp
openchakra,OpenChakra,https://github.com/premieroctet/openchakra
nextacular,Nextacular,https://github.com/arjayosma
elixir-lsp,Elixir LSP,https://github.com/elixir-lsp
dolibarr,Dolibarr ERP CRM,https://github.com/Dolibarr
code-spell-checker,Spell Checker for Visual Studio Code,https://github.com/streetsidesoftware/vscode-spell-checker
blitzjs,Blitz.js,https://github.com/blitz-js
nova-code-collective,Nova Code Collective,https://github.com/novacodecollective
sorry-cypress,Sorry Cypress,https://github.com/sorry-cypress
geekbeaconfoundation,GeekBeacon Foundation,https://github.com/osalt
astropy,Astropy,https://github.com/astropy
openhv,OpenHV,https://github.com/OpenHV
vue-stripe-checkout,Vue Stripe,https://github.com/vue-stripe/vue-stripe
hackpad,Hackpad,https://github.com/hack-pad
rwf2,Rocket Web Framework Foundation,https://github.com/rwf2
esm,esm.sh,https://github.com/esm-dev
scientific-python,Scientific Python,https://github.com/scientific-python
rekit,Rekit,https://github.com/rekit
africarxiv,AfricArXiv - the pan-African Open Access portal,https://github.com/africarxiv
jscpd,jscpd,https://github.com/kucherenko/jscpd
statoscope,Statoscope,https://github.com/statoscope
jsx-eslint,jsx-eslint,https://github.com/jsx-eslint
fuse-open,Fuse Open Collective,https://github.com/fuse-open
unocss,UnoCSS,https://github.com/unocss/unocss
oilshell,Oil Shell,https://github.com/oilshell
mapstruct,MapStruct,https://github.com/mapstruct
chaoss,CHAOSS Project,https://github.com/chaoss
nokogiri,Nokogiri,https://github.com/flavorjones
hackmd,HackMD,https://github.com/hackmdio
tbox,tbox,https://github.com/tboox/tbox
larecipe,LaRecipe,https://github.com/saleem-hadad/larecipe
m4a-everywhere,Medicare for All EVERYWHERE,https://github.com/Medicare-for-All-EVERYWHERE
aaru,Aaru,https://github.com/aaru-dp
offlineimap-organization,OfflineIMAP organization,https://github.com/OfflineIMAP
dolphin-emu,Dolphin Emulator,https://github.com/dolphin-emu
swup,swup,https://github.com/swup/swup
atata,Atata,https://github.com/atata-framework
frontmatter,Front Matter CMS,https://github.com/estruyf/vscode-front-matter
vifm,Vifm,https://github.com/vifm
synocommunity,SynoCommunity,https://github.com/SynoCommunity
emplea_do,Emplea.do Job Board,https://github.com/developersdo/emplea_do
vuepress-theme-hope,Vuepress Theme Hope,https://github.com/vuepress-theme-hope
phoenix-ide,Phoenix IDE,https://github.com/phcode-dev/phoenix
react-data-table-component,react-data-table-component,https://github.com/jbetancur/react-data-table-component
selenium-jupiter,Selenium-Jupiter,https://github.com/bonigarcia/selenium-jupiter
yii2-widgets,yii2-widgets,https://github.com/kartik-v/yii2-widgets
sophox,Sophox,https://github.com/Sophox/sophox
javet,Javet,https://github.com/caoccao
nodeca,Nodeca,https://github.com/nodeca
hashload,HashLoad,https://github.com/HashLoad
jailer,Jailer,https://github.com/Wisser/Jailer
pgrouting,pgRouting,https://github.com/pgRouting
transition-platform,Transition Platform Stewardship Group,https://github.com/tranitionnetwork
hypeserver,hypeserver,https://github.com/hypeserver
nitrux,Nitrux,https://github.com/Nitrux
dynamoid,"Dynamoid, the Ruby DynamoDB ORM",https://github.com/Dynamoid
soniccloudorg,SonicCloudOrg,https://github.com/SonicCloudOrg
react-ace,react-ace,https://github.com/securingsincity/react-ace
ffplayout,ffplayout,https://github.com/ffplayout
nitrite-database,nitrite-database,https://github.com/dizitart
wemake-python-styleguide,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide
