slug,name,twitter-url
sympy,SymPy,https://twitter.com/sympy
lovenorthsouthwark,Lovenorthsouthwark,https://twitter.com/KathleenHeathe9
heptapod,Heptapod,https://twitter.com/heptapod_soft
naceugene,Neighborhood Anarchist Collective,https://twitter.com/naceugene
xr-montpellier,XR Montpellier,https://twitter.com/XrMontpellier
bumbag,Bumbag,https://twitter.com/jxom_
commitizen,Commitizen,https://twitter.com/commitizen
madridjug,MadridJUG,https://twitter.com/madridJUG
notioneers,Notioneers.io - all about notes & stuff,https://twitter.com/Notioneers_io
csstools,CSS Tools,https://twitter.com/css_tools_
badaso,Badaso,https://twitter.com/badaso_builder
php-standard-library,PHP Standard Library,https://twitter.com/azjezz
seckc,SecKC,https://twitter.com/sec_kc
xr-drenthe,XR Drenthe,https://twitter.com/XRDrenthe
vadimdemedes,Vadim Demedes,https://twitter.com/vadimdemedes
activeadmin,activeadmin,https://twitter.com/DeividAsdf
freshos,FreshOS,https://twitter.com/sachadso
kaffy,Kaffy,https://twitter.com/aaesmail
esmarconf,ESMARConf,https://twitter.com/eshackathon
vue-a11y,Vue A11y,https://twitter.com/vue_a11y
realsociallive,RealSocial.Life,https://twitter.com/imtheq
pygad,PyGAD,https://twitter.com/ahmedfgad
7pidgeys,7 Pidgeys,https://twitter.com/7pidgeys
mapletestimony,MAPLE: The Massachusetts Platform for Legislative Engagement,https://twitter.com/MapleTestimony
platypus,platypus,https://twitter.com/wangyihanger
crystalisr-fund,Crystalisr Platform,https://twitter.com/crystalisr
redom,redom,https://twitter.com/redomjs
saints-fans-4-foodbanks,Southampton Fans Supporting Foodbanks,https://twitter.com/SaintsFans4Food
leading-th-together,Leading TH Together,https://twitter.com/th_together
tntsearch,tntsearch,https://twitter.com/nticaric
hyper-hyper-space,Hyper Hyper Space,https://twitter.com/HyperHyperSpace
cca,Crypto Commons Association,https://twitter.com/CCommonsHub
workers-defense-alliance,Workers Defense Alliance,https://twitter.com/TC_WDA
webrussels,WeBrussels,https://twitter.com/gcgserodio
cheton,cheton,https://twitter.com/cheton
cordlabs,Convocation Research + Design Labs,https://twitter.com/cord_lab
greenshot,Greenshot,https://twitter.com/greenshot_tool
isomorphic-git,isomorphic-git,https://twitter.com/IsomorphicGit
wwcodeboston,WWCode Boston,https://twitter.com/wwcboston
fight-the-fire-ecosoc,Fight the Fire,https://twitter.com/FightFireEcoSoc
ngneat,ngneat,https://twitter.com/NetanelBasal
klimadashboard,Klimadashboard,https://twitter.com/klimadashboard
cyberinfo,Cyber Info,https://twitter.com/cyberinfohq
codecrumbs,codecrumbs,https://twitter.com/bliashenko
opensid,OpenSID,https://twitter.com/eddieridwan
code-surfer,Code Surfer,https://twitter.com/pomber
climatemind,Climate Mind,https://twitter.com/Climate_Mind
thehumanside,The Human Side / Creating inspiring content for a more humane future,https://twitter.com/thehumanside_be
octolinker,OctoLinker,https://twitter.com/octolinker
wwcodebirmingham,WWCode Birmingham,https://twitter.com/wwcbirmingham
buka,Buka,https://twitter.com/oguzaninan
pixieditor,PixiEditor,https://x.com/PixiEditor
orlandos,Orlandos OpenSource,https://twitter.com/joannisorlandos
hyper-term,Hyper,https://twitter.com/vercel
assimp,Assimp,https://twitter.com/kimkulling
wlcmembers,Fawohodie Membership Club,https://twitter.com/WomxnistC
zewo,Zewo,https://twitter.com/zewo_io
nextacular,Nextacular,https://twitter.com/nextacular
openartimages,Open Art Images,https://twitter.com/openartimages
dolibarr,Dolibarr ERP CRM,https://twitter.com/Dolibarr
blitzjs,Blitz.js,https://twitter.com/blitz_js
wwcodetokyo,WWCode Tokyo,https://twitter.com/wwcode_tokyo
servethepeople,Serve The People International,https://twitter.com/STP_BTB
opencampus,OpenCampus DAO,https://twitter.com/opencampusdao
nova-code-collective,Nova Code Collective,https://twitter.com/codenovas
sorry-cypress,Sorry Cypress,https://twitter.com/sorrycypress
workingclasscollectivecouk,The working class collective,https://workingclasscol/
geekbeaconfoundation,GeekBeacon Foundation,https://twitter.com/geekbeacon
limajs,LimaJS,https://twitter.com/LimaJSorg
astropy,Astropy,https://twitter.com/astropy
waltham-forest-for-a-free-pale,Waltham Forest for a Free Palestine (WF4FP),https://twitter.com/WalthamForest4P/
rekit,Rekit,https://twitter.com/webows
africarxiv,AfricArXiv - the pan-African Open Access portal,https://twitter.com/AfricArxiv
srti,Scientist Rebellion Turtle Island,https://twitter.com/SRTurtleIsland
wwwmanhoodpagcouk,Manhood Peninsula Action Group,https://twitter.com/ManhoodPAG
statoscope,Statoscope,https://twitter.com/smelukov
fridaysforfuture-eu-it-admin,FridaysforFuture EU IT & Admin,https://twitter.com/Fridays4future
fast-xml-parser,fast-xml-parser,https://twitter.com/amitguptagwl
fuse-open,Fuse Open Collective,https://twitter.com/FuseOpen
oilshell,Oil Shell,https://twitter.com/oilshellblog
mapstruct,MapStruct,https://twitter.com/GetMapStruct
qc-bytes,QC Bytes,https://twitter.com/QCBytes
chaoss,CHAOSS Project,https://twitter.com/chaossproj
nokogiri,Nokogiri,https://twitter.com/flavorjones
hackmd,HackMD,https://twitter.com/hackmdio
extinction-rebellion-austin,Extinction Rebellion Austin,https://twitter.com/xraustin
chokedup_uk,Choked Up,https://twitter.com/ChokedUp_UK
collective-punishment-campaign,Collective Punishment Campaign,https://twitter.com/cpcampaign_uk
tbox,tbox,https://twitter.com/waruqi
m4a-everywhere,Medicare for All EVERYWHERE,https://twitter.com/M4A_Everywhere
aaru,Aaru,https://twitter.com/aaru_dps
tipbox,tipbox,https://twitter.com/gettipbox
anna-may-wong-fans,Anna May Wong Fans,https://twitter.com/liutsongfans
offlineimap-organization,OfflineIMAP organization,https://twitter.com/OfflineIMAP
dolphin-emu,Dolphin Emulator,https://twitter.com/dolphin_emu
leavingrecords,Leaving Records,https://twitter.com/leavingrecords
atata,Atata,https://twitter.com/AtataFramework
synocommunity,SynoCommunity,https://twitter.com/SynoCommunity
emplea_do,Emplea.do Job Board,https://twitter.com/emplea_do
roden,roden,https://twitter.com/Roden_bikes
phoenix-ide,Phoenix IDE,https://twitter.com/phcodedev
react-data-table-component,react-data-table-component,https://twitter.com/johnnyazee
selenium-jupiter,Selenium-Jupiter,https://twitter.com/boni_gg
the-idc,The IDC,https://twitter.com/joinidc
pdx-regen-commons,PDX Commons Technology Project,https://twitter.com/pdxregencommons
javet,Javet,https://twitter.com/sjtucaocao
axelera,Axelera,https://twitter.com/axeleraeu
nycsra,NYC Socialist RA,https://twitter.com/nyc_socialistra
wwcodedelhi,WWCode Delhi,https://twitter.com/wwcode_delhi
york-disability-rights-forum,York Disability Rights Forum,https://twitter.com/YorkDRF
pgrouting,pgRouting,https://twitter.com/pgrouting
betterplatform,Better Platform,https://twitter.com/BetterPlatform_
wireflow,Wireflow,https://twitter.com/wireflow_co
nitrux,Nitrux,https://twitter.com/Nitrux_NX
chehalisrivermutualaidnetwork,Chehalis River Mutual Aid Network,https://twitter.com/crmutualaidnet
nitrite-database,nitrite-database,https://twitter.com/dizitart
falaorg,FALA - Frente Ativa pela Libertação Animal,https://twitter.com/falaorg
